Fecha,nro_registro,nro_actualiza,nro_consulta,nro_elimina
2020-08-03 05:43:04,1,1,0,0
2020-08-03 05:43:05,1,1,1,2
2020-08-03 05:43:06,3,3,3,1
2020-08-03 05:43:07,2,2,3,3
2020-08-03 05:43:08,2,0,0,0
2020-08-03 05:43:13,1,1,1,1
2020-08-03 05:43:15,6,5,4,0
2020-08-03 05:43:16,0,1,2,1
2020-08-03 05:43:18,1,0,0,0
2020-08-03 05:43:20,1,0,0,0
2020-08-03 05:43:22,6,3,0,0
2020-08-03 05:43:23,4,4,0,0
2020-08-03 05:43:24,16,3,0,0
2020-08-03 05:43:25,4,0,0,0
2020-08-03 05:43:45,5,5,5,5
2020-08-03 05:43:46,1,0,1,1
2020-08-03 05:43:47,1,0,0,0
2020-08-03 05:43:48,0,0,1,1
2020-08-03 05:43:54,1,0,0,0
2020-08-03 05:43:55,1,0,1,1
2020-08-03 05:43:56,2,0,3,3
2020-08-03 05:43:57,1,0,0,0
2020-08-03 05:43:58,0,0,1,1
2020-08-03 05:44:01,1,0,1,1
2020-08-03 05:44:02,2,0,1,1
2020-08-03 05:44:03,1,0,2,2
2020-08-03 05:44:04,1,0,1,1
2020-08-03 05:44:08,2,0,1,1
2020-08-03 05:44:09,1,0,1,0
2020-08-03 05:44:10,1,0,1,1
2020-08-03 05:44:11,1,0,1,0
2020-08-03 05:44:12,1,0,2,1
2020-08-03 05:44:14,0,0,1,0
2020-08-03 05:44:15,7,5,2,4
2020-08-03 05:44:16,0,0,6,1
2020-08-03 05:44:17,4,3,2,1
2020-08-03 05:44:18,1,0,6,2
2020-08-03 05:44:19,2,1,1,1
2020-08-03 05:44:20,0,0,4,0
2020-08-03 05:44:23,0,0,1,0
2020-08-03 05:44:25,1,1,0,0
2020-08-03 05:44:26,1,1,1,2
2020-08-03 05:44:27,1,0,1,0
2020-08-03 05:44:28,0,0,1,0
2020-08-03 05:44:29,3,2,4,0
2020-08-03 05:44:30,1,1,4,2
2020-08-03 05:44:31,0,0,3,1
2020-08-03 05:44:32,0,0,2,0
2020-08-03 05:44:34,1,0,0,0
2020-08-03 05:44:35,1,2,1,1
2020-08-03 05:44:36,0,0,1,1
2020-08-03 05:44:37,1,1,0,1
2020-08-03 05:44:38,1,1,1,0
2020-08-03 05:44:39,3,3,4,2
2020-08-03 05:44:40,2,0,1,0
2020-08-03 05:44:41,2,4,4,0
2020-08-03 05:44:42,0,0,1,1
2020-08-03 05:44:43,1,1,0,0
2020-08-03 05:44:44,0,0,1,0
2020-08-03 05:44:45,5,5,4,0
2020-08-03 05:44:46,0,0,1,0
2020-08-03 05:44:47,3,2,1,0
2020-08-03 05:44:48,0,1,4,0
2020-08-03 05:44:49,1,1,0,0
2020-08-03 05:44:50,0,0,1,0
2020-08-03 05:44:51,0,0,1,0
2020-08-03 05:44:52,1,1,1,0
2020-08-03 05:44:54,3,3,2,0
2020-08-03 05:44:55,0,0,2,0
2020-08-03 05:44:56,1,0,0,0
2020-08-03 05:44:57,2,3,1,0
2020-08-03 05:44:58,1,1,2,0
2020-08-03 05:44:59,0,0,1,0
2020-08-03 05:45:00,1,1,0,0
2020-08-03 05:45:01,0,0,1,0
2020-08-03 05:45:02,1,1,1,0
2020-08-03 05:45:03,1,1,0,0
2020-08-03 05:45:04,3,3,1,0
2020-08-03 05:45:05,3,0,0,0
2020-08-03 05:45:06,5,4,0,0
2020-08-03 05:45:07,7,7,0,0
2020-08-03 05:45:08,7,1,0,0
2020-08-03 05:45:09,2,0,0,0
2020-08-03 05:45:10,3,2,0,0
2020-08-03 05:45:11,3,2,0,0
2020-08-03 05:45:12,1,0,0,0
2020-08-03 05:45:15,5,5,4,4
2020-08-03 05:45:16,0,0,1,1
2020-08-03 05:45:18,1,1,1,1
2020-08-03 05:45:20,2,2,1,1
2020-08-03 05:45:21,0,0,1,1
2020-08-03 05:45:22,2,2,1,1
2020-08-03 05:45:23,0,0,1,1
2020-08-03 05:45:26,2,2,0,0
2020-08-03 05:45:27,0,0,2,2
2020-08-03 05:45:28,1,0,0,0
2020-08-03 05:45:29,0,1,1,1
2020-08-03 05:45:30,3,2,0,0
2020-08-03 05:45:31,2,2,1,1
2020-08-03 05:45:32,3,0,0,0
2020-08-03 05:45:33,1,1,0,1
2020-08-03 05:45:34,1,1,2,1
2020-08-03 05:45:36,1,1,0,1
2020-08-03 05:45:37,0,0,1,0
2020-08-03 05:45:38,1,0,0,0
2020-08-03 05:45:39,2,2,0,0
2020-08-03 05:45:40,3,1,0,0
2020-08-03 05:45:41,1,0,0,0
2020-08-03 05:45:44,2,2,0,2
2020-08-03 05:45:45,11,7,2,6
2020-08-03 05:45:46,6,9,1,6
2020-08-03 05:45:47,13,13,0,4
2020-08-03 05:45:48,18,0,0,0
2020-08-03 05:45:54,2,1,0,0
2020-08-03 05:45:55,6,4,0,0
2020-08-03 05:45:56,1,0,0,0
2020-08-03 05:45:57,1,1,0,0
2020-08-03 05:45:58,4,0,0,0
2020-08-03 05:46:15,5,5,1,1
2020-08-03 05:46:16,0,0,1,2
2020-08-03 05:46:17,1,0,3,2
2020-08-03 05:46:18,1,1,1,1
2020-08-03 05:46:19,1,1,0,0
2020-08-03 05:46:20,0,1,2,2
2020-08-03 05:46:21,2,0,2,2
2020-08-03 05:46:23,1,0,1,1
2020-08-03 05:46:24,1,0,1,1
2020-08-03 05:46:25,1,1,0,1
2020-08-03 05:46:26,1,1,2,1
2020-08-03 05:46:27,1,0,1,1
2020-08-03 05:46:28,1,0,1,1
2020-08-03 05:46:29,1,0,1,1
2020-08-03 05:46:32,2,0,2,2
2020-08-03 05:46:33,4,0,1,1
2020-08-03 05:46:34,1,0,1,1
2020-08-03 05:46:35,5,0,1,1
2020-08-03 05:46:36,3,0,0,0
2020-08-03 05:46:37,6,0,2,2
2020-08-03 05:46:39,3,0,0,0
2020-08-03 05:46:40,2,0,0,0
2020-08-03 05:46:41,3,0,1,1
2020-08-03 05:46:44,3,0,0,0
2020-08-03 05:46:45,9,5,5,5
2020-08-03 05:46:46,3,2,0,0
2020-08-03 05:46:47,0,1,3,3
2020-08-03 05:46:48,1,1,0,0
2020-08-03 05:46:49,1,1,0,1
2020-08-03 05:46:50,4,1,0,0
2020-08-03 05:46:51,3,2,0,0
2020-08-03 05:46:52,6,0,0,0
2020-08-03 05:46:53,1,2,1,2
2020-08-03 05:46:54,1,1,1,0
2020-08-03 05:46:55,1,1,0,1
2020-08-03 05:46:56,1,1,0,0
2020-08-03 05:46:57,5,4,0,1
2020-08-03 05:46:58,4,2,0,0
2020-08-03 05:46:59,2,1,0,0
2020-08-03 05:47:02,1,0,0,0
2020-08-03 05:47:03,3,4,0,2
2020-08-03 05:47:04,7,4,0,0
2020-08-03 05:47:05,3,2,0,0
2020-08-03 05:47:15,5,5,1,1
2020-08-03 05:47:16,1,1,2,5
2020-08-03 05:47:19,0,0,3,0
2020-08-03 05:47:20,2,2,0,0
2020-08-03 05:47:21,0,0,2,2
2020-08-03 05:47:23,3,1,0,0
2020-08-03 05:47:24,4,5,0,1
2020-08-03 05:47:25,4,2,1,0
2020-08-03 05:47:26,2,2,0,0
2020-08-03 05:47:27,2,2,1,1
2020-08-03 05:47:28,1,0,0,0
2020-08-03 05:47:29,0,1,0,0
2020-08-03 05:47:30,4,2,0,0
2020-08-03 05:47:31,2,0,0,0
2020-08-03 05:47:32,1,2,0,0
2020-08-03 05:47:33,5,5,0,0
2020-08-03 05:47:34,4,3,0,0
2020-08-03 05:47:35,11,5,0,0
2020-08-03 05:47:36,4,2,0,0
2020-08-03 05:47:45,3,3,0,0
2020-08-03 05:47:46,2,2,5,5
2020-08-03 05:47:49,2,1,0,1
2020-08-03 05:47:50,0,1,0,1
2020-08-03 05:47:51,2,2,0,0
2020-08-03 05:47:52,5,3,0,2
2020-08-03 05:47:53,10,8,0,3
2020-08-03 05:47:54,3,2,0,1
2020-08-03 05:47:55,8,8,0,2
2020-08-03 05:47:56,11,3,0,0
2020-08-03 05:47:57,3,0,0,0
2020-08-03 05:47:58,3,2,0,0
2020-08-03 05:47:59,3,0,0,0
2020-08-03 05:48:15,5,5,5,0
2020-08-03 05:48:16,3,0,2,0
2020-08-03 05:48:17,1,0,2,0
2020-08-03 05:48:18,2,0,2,0
2020-08-03 05:48:20,1,0,1,0
2020-08-03 05:48:25,3,0,3,0
2020-08-03 05:48:27,2,0,1,0
2020-08-03 05:48:28,4,0,0,0
2020-08-03 05:48:29,7,0,1,0
2020-08-03 05:48:30,5,0,0,0
2020-08-03 05:48:31,3,0,1,0
2020-08-03 05:48:34,1,0,1,0
2020-08-03 05:48:35,1,0,1,0
2020-08-03 05:48:36,7,0,0,0
2020-08-03 05:48:37,2,0,0,0
2020-08-03 05:48:38,3,0,0,0
2020-08-03 05:48:39,1,0,0,0
2020-08-03 05:48:40,1,0,0,0
2020-08-03 05:48:41,1,0,0,0
2020-08-03 05:48:42,3,0,0,0
2020-08-03 05:48:44,1,0,0,0
2020-08-03 05:48:45,6,5,3,4
2020-08-03 05:48:46,0,0,2,1
2020-08-03 05:48:47,5,0,0,0
2020-08-03 05:48:48,2,1,1,1
2020-08-03 05:48:49,1,1,0,1
2020-08-03 05:48:50,2,1,1,0
2020-08-03 05:48:51,0,0,1,0
2020-08-03 05:48:53,1,0,0,0
2020-08-03 05:48:54,1,2,0,1
2020-08-03 05:48:55,1,0,2,1
2020-08-03 05:48:56,1,2,2,1
2020-08-03 05:48:59,1,1,1,0
2020-08-03 05:49:01,1,1,1,0
2020-08-03 05:49:03,1,1,1,0
2020-08-03 05:49:05,1,1,1,0
2020-08-03 05:49:06,2,2,1,0
2020-08-03 05:49:07,1,1,2,0
2020-08-03 05:49:08,1,0,0,0
2020-08-03 05:49:09,0,1,1,0
2020-08-03 05:49:12,2,2,1,0
2020-08-03 05:49:13,1,0,1,0
2020-08-03 05:49:14,2,2,1,0
2020-08-03 05:49:15,6,3,2,2
2020-08-03 05:49:16,4,6,1,3
2020-08-03 05:49:17,8,6,2,6
2020-08-03 05:49:18,7,10,2,2
2020-08-03 05:49:19,11,7,2,2
2020-08-03 05:49:20,20,5,2,0
2020-08-03 05:49:21,13,1,1,0
2020-08-03 05:49:22,7,0,1,0
2020-08-03 05:49:23,2,0,1,0
2020-08-03 05:49:24,2,2,3,0
2020-08-03 05:49:26,2,0,1,0
2020-08-03 05:49:27,0,0,1,0
2020-08-03 05:49:28,2,0,0,0
2020-08-03 05:49:29,1,0,0,0
2020-08-03 05:49:33,2,0,1,0
2020-08-03 05:49:34,3,0,0,0
2020-08-03 05:49:35,1,1,1,0
2020-08-03 05:49:36,0,0,1,0
2020-08-03 05:49:40,1,0,1,0
2020-08-03 05:49:41,4,0,2,0
2020-08-03 05:49:43,4,0,0,0
2020-08-03 05:49:45,5,4,3,4
2020-08-03 05:49:46,1,2,2,2
2020-08-03 05:49:47,1,1,1,0
2020-08-03 05:49:48,1,0,1,1
2020-08-03 05:49:49,1,2,1,1
2020-08-03 05:49:50,1,1,1,1
2020-08-03 05:49:51,2,0,2,1
2020-08-03 05:49:52,2,2,1,0
2020-08-03 05:49:53,3,1,1,1
2020-08-03 05:49:54,1,0,2,2
2020-08-03 05:49:55,1,0,0,0
2020-08-03 05:49:56,2,3,1,3
2020-08-03 05:49:57,2,0,2,0
2020-08-03 05:49:58,1,2,3,2
2020-08-03 05:49:59,3,1,0,1
2020-08-03 05:50:00,4,1,1,0
2020-08-03 05:50:01,2,0,1,1
2020-08-03 05:50:03,1,1,0,0
2020-08-03 05:50:04,0,0,1,1
2020-08-03 05:50:07,2,1,2,1
2020-08-03 05:50:09,2,1,1,1
2020-08-03 05:50:10,0,0,1,0
2020-08-03 05:50:11,5,0,0,0
2020-08-03 05:50:12,2,1,1,1
2020-08-03 05:50:13,2,0,0,0
2020-08-03 05:50:14,0,1,1,1
2020-08-03 05:50:15,8,0,6,5
2020-08-03 05:50:16,5,0,1,0
2020-08-03 05:50:17,1,0,0,0
2020-08-03 05:50:18,1,0,1,0
2020-08-03 05:50:23,5,0,1,0
2020-08-03 05:50:24,9,0,6,0
2020-08-03 05:50:25,1,0,1,0
2020-08-03 05:50:26,1,0,1,0
2020-08-03 05:50:29,4,0,0,0
2020-08-03 05:50:30,1,0,0,0
2020-08-03 05:50:31,2,0,0,0
2020-08-03 05:50:32,1,0,1,0
2020-08-03 05:50:33,3,0,3,0
2020-08-03 05:50:34,3,0,2,0
2020-08-03 05:50:35,2,0,2,0
2020-08-03 05:50:36,2,0,1,0
2020-08-03 05:50:37,0,0,2,0
2020-08-03 05:50:44,1,0,1,0
2020-08-03 05:50:45,6,5,1,2
2020-08-03 05:50:46,2,0,7,3
2020-08-03 05:50:47,3,0,3,0
2020-08-03 05:50:48,1,0,0,0
2020-08-03 05:50:49,1,1,2,0
2020-08-03 05:50:51,1,1,0,0
2020-08-03 05:50:52,0,0,1,0
2020-08-03 05:50:55,1,0,1,0
2020-08-03 05:50:56,3,2,1,0
2020-08-03 05:50:57,4,1,5,0
2020-08-03 05:50:58,4,2,4,0
2020-08-03 05:50:59,1,0,1,0
2020-08-03 05:51:00,2,1,3,0
2020-08-03 05:51:01,8,1,1,0
2020-08-03 05:51:02,7,1,1,0
2020-08-03 05:51:03,1,0,0,0
2020-08-03 05:51:04,1,0,0,0
2020-08-03 05:51:05,2,0,0,0
2020-08-03 05:51:06,5,1,2,0
2020-08-03 05:51:07,9,0,1,0
2020-08-03 05:51:08,7,0,0,0
2020-08-03 05:51:09,2,3,2,0
2020-08-03 05:51:10,4,0,1,0
2020-08-03 05:51:11,9,0,0,0
2020-08-03 05:51:12,7,0,0,0
2020-08-03 05:51:13,10,1,0,0
2020-08-03 05:51:14,1,0,1,0
2020-08-03 05:51:15,8,5,5,5
2020-08-03 05:51:16,2,0,0,0
2020-08-03 05:51:17,3,2,0,2
2020-08-03 05:51:18,1,0,2,0
2020-08-03 05:51:19,0,1,0,0
2020-08-03 05:51:20,0,0,1,1
2020-08-03 05:51:23,1,0,0,0
2020-08-03 05:51:24,6,1,0,0
2020-08-03 05:51:25,4,1,2,2
2020-08-03 05:51:26,4,2,1,2
2020-08-03 05:51:27,0,1,1,0
2020-08-03 05:51:28,0,0,1,1
2020-08-03 05:51:30,2,2,1,2
2020-08-03 05:51:31,1,0,1,0
2020-08-03 05:51:32,1,1,1,0
2020-08-03 05:51:33,2,3,3,2
2020-08-03 05:51:34,1,0,0,0
2020-08-03 05:51:35,1,2,1,0
2020-08-03 05:51:36,1,0,1,1
2020-08-03 05:51:37,1,2,0,1
2020-08-03 05:51:38,0,0,2,1
2020-08-03 05:51:42,1,0,0,0
2020-08-03 05:51:43,2,1,1,0
2020-08-03 05:51:44,1,2,1,0
2020-08-03 05:51:45,8,6,0,2
2020-08-03 05:51:46,5,1,7,3
2020-08-03 05:51:47,2,2,1,0
2020-08-03 05:51:48,1,0,0,1
2020-08-03 05:51:49,0,0,0,1
2020-08-03 05:51:50,2,0,0,1
2020-08-03 05:51:51,2,0,0,0
2020-08-03 05:51:52,3,0,0,0
2020-08-03 05:51:53,4,1,0,0
2020-08-03 05:51:54,6,2,1,1
2020-08-03 05:51:55,6,2,1,2
2020-08-03 05:51:56,12,3,2,6
2020-08-03 05:51:57,17,0,0,3
2020-08-03 05:51:58,9,0,0,0
2020-08-03 05:51:59,5,0,0,0
2020-08-03 05:52:00,9,0,0,0
2020-08-03 05:52:01,4,0,0,0
2020-08-03 05:52:02,7,0,0,0
2020-08-03 05:52:03,2,1,0,0
2020-08-03 05:52:04,1,0,1,0
2020-08-03 05:52:05,6,3,2,0
2020-08-03 05:52:06,5,1,0,0
2020-08-03 05:52:07,2,0,0,0
2020-08-03 05:52:08,2,0,0,0
2020-08-03 05:52:09,2,0,0,0
2020-08-03 05:52:10,3,1,0,0
2020-08-03 05:52:11,3,0,0,0
2020-08-03 05:52:12,9,1,0,0
2020-08-03 05:52:13,1,0,0,0
2020-08-03 05:52:15,4,4,1,0
2020-08-03 05:52:16,1,1,4,0
2020-08-03 05:52:18,2,0,2,0
2020-08-03 05:52:19,1,0,1,0
2020-08-03 05:52:20,2,0,1,0
2020-08-03 05:52:21,0,0,1,0
2020-08-03 05:52:22,1,0,1,0
2020-08-03 05:52:26,3,0,3,0
2020-08-03 05:52:28,2,0,1,0
2020-08-03 05:52:29,0,0,1,0
2020-08-03 05:52:30,2,0,2,0
2020-08-03 05:52:31,1,0,1,0
2020-08-03 05:52:33,2,0,2,0
2020-08-03 05:52:34,1,0,1,0
2020-08-03 05:52:36,3,0,2,0
2020-08-03 05:52:37,4,0,1,0
2020-08-03 05:52:38,1,0,0,0
2020-08-03 05:52:39,7,0,1,0
2020-08-03 05:52:40,3,0,0,0
2020-08-03 05:52:41,7,0,2,0
2020-08-03 05:52:42,3,0,0,0
2020-08-03 05:52:44,1,0,1,0
2020-08-03 05:52:45,6,5,2,5
2020-08-03 05:52:46,1,0,4,0
2020-08-03 05:52:47,2,3,0,1
2020-08-03 05:52:48,0,0,3,2
2020-08-03 05:52:49,1,1,1,0
2020-08-03 05:52:51,3,0,1,0
2020-08-03 05:52:52,0,0,2,0
2020-08-03 05:52:53,2,0,1,0
2020-08-03 05:52:54,1,1,1,1
2020-08-03 05:52:55,9,3,1,1
2020-08-03 05:52:56,4,0,3,0
2020-08-03 05:52:57,4,2,4,0
2020-08-03 05:52:58,7,0,3,0
2020-08-03 05:52:59,1,0,1,0
2020-08-03 05:53:00,1,0,1,0
2020-08-03 05:53:01,3,0,0,0
2020-08-03 05:53:02,6,0,0,0
2020-08-03 05:53:03,8,0,0,0
2020-08-03 05:53:04,5,0,0,0
2020-08-03 05:53:05,5,0,0,0
2020-08-03 05:53:06,13,0,1,0
2020-08-03 05:53:07,4,0,0,0
2020-08-03 05:53:08,19,0,1,0
2020-08-03 05:53:09,3,0,0,0
2020-08-03 05:53:10,3,0,0,0
2020-08-03 05:53:11,1,0,0,0
2020-08-03 05:53:12,5,0,0,0
2020-08-03 05:53:13,2,0,0,0
2020-08-03 05:53:14,1,0,1,0
2020-08-03 05:53:15,9,5,5,5
2020-08-03 05:53:16,6,1,0,1
2020-08-03 05:53:17,2,0,1,0
2020-08-03 05:53:18,5,1,0,1
2020-08-03 05:53:19,0,1,2,1
2020-08-03 05:53:21,1,1,0,0
2020-08-03 05:53:22,0,0,1,0
2020-08-03 05:53:23,1,1,1,0
2020-08-03 05:53:24,1,0,0,0
2020-08-03 05:53:25,1,2,1,1
2020-08-03 05:53:26,4,3,3,1
2020-08-03 05:53:27,0,1,1,0
2020-08-03 05:53:28,1,1,2,0
2020-08-03 05:53:29,3,3,3,0
2020-08-03 05:53:30,2,1,1,0
2020-08-03 05:53:31,0,1,1,0
2020-08-03 05:53:39,1,1,1,0
2020-08-03 05:53:41,1,1,1,0
2020-08-03 05:53:42,1,1,1,0
2020-08-03 05:53:43,2,2,2,0
2020-08-03 05:53:44,2,2,2,0
2020-08-03 05:53:45,5,4,0,2
2020-08-03 05:53:46,1,2,5,3
2020-08-03 05:53:47,3,2,1,0
2020-08-03 05:53:48,2,1,0,3
2020-08-03 05:53:49,3,3,0,2
2020-08-03 05:53:50,3,4,0,3
2020-08-03 05:53:51,3,2,1,1
2020-08-03 05:53:52,2,2,0,0
2020-08-03 05:53:53,4,3,1,0
2020-08-03 05:53:54,11,3,1,0
2020-08-03 05:53:55,14,7,2,2
2020-08-03 05:53:56,7,2,1,2
2020-08-03 05:53:57,3,2,1,1
2020-08-03 05:53:58,4,1,2,1
2020-08-03 05:53:59,8,5,2,0
2020-08-03 05:54:00,2,0,2,0
2020-08-03 05:54:01,6,2,1,0
2020-08-03 05:54:02,7,0,0,0
2020-08-03 05:54:03,9,0,1,0
2020-08-03 05:54:04,5,0,1,0
2020-08-03 05:54:05,3,0,1,0
2020-08-03 05:54:06,2,0,0,0
2020-08-03 05:54:07,5,1,1,0
2020-08-03 05:54:08,2,0,1,0
2020-08-03 05:54:09,4,0,1,0
2020-08-03 05:54:10,5,0,0,0
2020-08-03 05:54:11,1,0,0,0
2020-08-03 05:54:12,1,0,0,0
2020-08-03 05:54:13,4,0,0,0
2020-08-03 05:54:15,5,5,3,5
2020-08-03 05:54:16,2,2,3,0
2020-08-03 05:54:17,0,0,1,0
2020-08-03 05:54:18,3,0,0,0
2020-08-03 05:54:19,3,0,0,0
2020-08-03 05:54:20,1,0,0,0
2020-08-03 05:54:22,2,2,1,0
2020-08-03 05:54:23,2,2,3,0
2020-08-03 05:54:24,1,1,0,0
2020-08-03 05:54:25,0,0,1,0
2020-08-03 05:54:26,2,2,2,0
2020-08-03 05:54:27,1,1,0,0
2020-08-03 05:54:28,0,0,1,0
2020-08-03 05:54:33,3,2,2,0
2020-08-03 05:54:34,1,2,2,0
2020-08-03 05:54:35,2,2,2,0
2020-08-03 05:54:36,1,0,0,0
2020-08-03 05:54:37,1,1,0,0
2020-08-03 05:54:38,2,1,1,0
2020-08-03 05:54:39,3,0,0,0
2020-08-03 05:54:40,4,0,0,0
2020-08-03 05:54:41,3,0,0,0
2020-08-03 05:54:42,1,2,2,0
2020-08-03 05:54:43,1,1,1,0
2020-08-03 05:54:44,1,2,2,0
2020-08-03 05:54:45,5,0,5,5
2020-08-03 05:54:46,2,0,0,1
2020-08-03 05:54:47,1,0,2,1
2020-08-03 05:54:48,0,0,1,1
2020-08-03 05:54:51,1,0,0,0
2020-08-03 05:54:52,2,1,0,0
2020-08-03 05:54:53,5,1,2,1
2020-08-03 05:54:54,5,1,1,1
2020-08-03 05:54:55,3,1,1,0
2020-08-03 05:54:56,4,0,3,2
2020-08-03 05:54:57,0,1,1,1
2020-08-03 05:54:58,2,0,0,0
2020-08-03 05:54:59,1,0,0,0
2020-08-03 05:55:00,1,0,0,0
2020-08-03 05:55:01,3,1,0,0
2020-08-03 05:55:02,7,0,1,2
2020-08-03 05:55:03,9,0,2,2
2020-08-03 05:55:04,8,0,1,0
2020-08-03 05:55:05,5,0,0,0
2020-08-03 05:55:06,6,0,1,2
2020-08-03 05:55:07,7,1,1,0
2020-08-03 05:55:08,10,0,0,0
2020-08-03 05:55:09,4,0,0,0
2020-08-03 05:55:10,7,0,0,0
2020-08-03 05:55:11,5,0,1,1
2020-08-03 05:55:12,1,0,0,0
2020-08-03 05:55:13,5,0,0,0
2020-08-03 05:55:15,7,5,5,5
2020-08-03 05:55:16,3,0,0,0
2020-08-03 05:55:17,5,1,1,1
2020-08-03 05:55:18,2,0,0,0
2020-08-03 05:55:19,3,0,0,0
2020-08-03 05:55:21,2,0,0,0
2020-08-03 05:55:22,1,0,0,0
2020-08-03 05:55:23,7,2,1,1
2020-08-03 05:55:24,4,2,2,2
2020-08-03 05:55:25,4,1,1,1
2020-08-03 05:55:26,1,0,1,1
2020-08-03 05:55:27,1,0,0,0
2020-08-03 05:55:28,1,2,1,1
2020-08-03 05:55:29,1,1,0,1
2020-08-03 05:55:30,1,0,2,1
2020-08-03 05:55:31,0,1,1,1
2020-08-03 05:55:33,2,0,0,0
2020-08-03 05:55:34,1,3,2,2
2020-08-03 05:55:35,2,0,1,1
2020-08-03 05:55:36,0,2,2,2
2020-08-03 05:55:37,1,1,0,1
2020-08-03 05:55:38,1,1,1,0
2020-08-03 05:55:39,2,1,2,0
2020-08-03 05:55:40,1,2,2,1
2020-08-03 05:55:41,1,0,1,0
2020-08-03 05:55:42,1,1,1,0
2020-08-03 05:55:45,8,7,7,7
2020-08-03 05:55:46,3,2,1,0
2020-08-03 05:55:47,2,3,5,3
2020-08-03 05:55:48,1,1,0,0
2020-08-03 05:55:49,7,1,1,0
2020-08-03 05:55:50,5,0,1,0
2020-08-03 05:55:51,5,0,0,0
2020-08-03 05:55:52,5,0,0,0
2020-08-03 05:55:53,1,0,0,0
2020-08-03 05:55:54,1,1,0,0
2020-08-03 05:55:55,1,0,1,1
2020-08-03 05:55:56,5,3,1,2
2020-08-03 05:55:57,1,3,5,3
2020-08-03 05:55:58,5,3,5,2
2020-08-03 05:55:59,2,1,1,1
2020-08-03 05:56:00,2,0,1,0
2020-08-03 05:56:01,5,1,0,0
2020-08-03 05:56:02,4,0,1,1
2020-08-03 05:56:03,1,0,1,0
2020-08-03 05:56:04,1,0,0,0
2020-08-03 05:56:05,1,2,1,2
2020-08-03 05:56:06,4,0,2,0
2020-08-03 05:56:07,5,1,2,1
2020-08-03 05:56:08,2,0,0,0
2020-08-03 05:56:09,4,0,1,0
2020-08-03 05:56:10,1,0,1,0
2020-08-03 05:56:12,2,0,2,0
2020-08-03 05:56:13,5,0,3,0
2020-08-03 05:56:14,5,0,1,0
2020-08-03 05:56:15,7,4,5,0
2020-08-03 05:56:16,2,1,0,0
2020-08-03 05:56:17,3,1,2,0
2020-08-03 05:56:18,2,0,0,0
2020-08-03 05:56:19,1,2,1,0
2020-08-03 05:56:20,0,0,2,0
2020-08-03 05:56:22,2,1,0,0
2020-08-03 05:56:23,1,0,3,0
2020-08-03 05:56:24,1,0,0,0
2020-08-03 05:56:25,5,1,1,0
2020-08-03 05:56:26,7,2,4,0
2020-08-03 05:56:27,9,2,1,0
2020-08-03 05:56:28,12,0,2,0
2020-08-03 05:56:29,11,2,3,0
2020-08-03 05:56:30,9,2,1,0
2020-08-03 05:56:31,10,1,1,0
2020-08-03 05:56:32,8,1,1,0
2020-08-03 05:56:33,12,1,0,0
2020-08-03 05:56:34,14,1,0,0
2020-08-03 05:56:35,6,0,1,0
2020-08-03 05:56:36,5,0,0,0
2020-08-03 05:56:37,1,0,0,0
2020-08-03 05:56:38,4,0,0,0
2020-08-03 05:56:39,2,1,0,0
2020-08-03 05:56:40,8,0,0,0
2020-08-03 05:56:41,4,0,0,0
2020-08-03 05:56:42,1,0,0,0
2020-08-03 05:56:43,1,1,1,0
2020-08-03 05:56:45,5,5,5,5
2020-08-03 05:56:47,1,0,0,0
2020-08-03 05:56:48,3,3,2,2
2020-08-03 05:56:49,1,1,2,2
2020-08-03 05:56:50,3,4,2,2
2020-08-03 05:56:51,0,0,1,1
2020-08-03 05:56:52,2,0,1,2
2020-08-03 05:56:53,0,0,2,1
2020-08-03 05:56:54,1,0,0,1
2020-08-03 05:56:55,0,0,1,0
2020-08-03 05:56:57,1,1,0,0
2020-08-03 05:56:58,2,1,1,1
2020-08-03 05:56:59,5,1,2,2
2020-08-03 05:57:00,6,0,2,1
2020-08-03 05:57:01,7,0,2,0
2020-08-03 05:57:02,1,0,1,1
2020-08-03 05:57:03,2,0,0,0
2020-08-03 05:57:06,1,0,1,1
2020-08-03 05:57:07,2,0,2,1
2020-08-03 05:57:08,2,0,0,0
2020-08-03 05:57:09,1,0,3,1
2020-08-03 05:57:10,1,0,1,0
2020-08-03 05:57:12,1,0,1,0
2020-08-03 05:57:15,5,0,5,5
2020-08-03 05:57:16,4,0,1,2
2020-08-03 05:57:17,0,0,3,1
2020-08-03 05:57:18,2,0,0,0
2020-08-03 05:57:19,1,0,2,2
2020-08-03 05:57:20,1,0,1,1
2020-08-03 05:57:21,1,0,2,1
2020-08-03 05:57:22,1,0,0,1
2020-08-03 05:57:23,0,0,1,0
2020-08-03 05:57:24,1,0,1,0
2020-08-03 05:57:25,1,0,0,0
2020-08-03 05:57:26,7,0,3,2
2020-08-03 05:57:27,5,0,1,0
2020-08-03 05:57:28,4,0,2,2
2020-08-03 05:57:29,3,0,4,1
2020-08-03 05:57:30,1,0,2,0
2020-08-03 05:57:31,2,0,1,1
2020-08-03 05:57:32,2,0,2,0
2020-08-03 05:57:33,5,0,2,0
2020-08-03 05:57:34,2,0,0,0
2020-08-03 05:57:35,5,0,2,0
2020-08-03 05:57:36,1,0,1,1
2020-08-03 05:57:37,4,0,3,2
2020-08-03 05:57:38,4,0,3,1
2020-08-03 05:57:39,1,0,3,2
