Fecha,MemoriaUsadaJVM(bytes)
2020-08-03 02:14:50,122456544
2020-08-03 02:15:00,115035736
2020-08-03 02:15:10,118985424
2020-08-03 02:15:20,119638320
2020-08-03 02:15:30,112544272
2020-08-03 02:15:40,58358376
2020-08-03 02:15:50,56469904
2020-08-03 02:16:00,60549552
2020-08-03 02:16:10,63373368
2020-08-03 02:16:20,63161816
2020-08-03 02:16:30,60195592
2020-08-03 02:16:40,64520272
2020-08-03 02:16:50,67148888
2020-08-03 02:17:00,60188472
2020-08-03 02:17:10,61603384
2020-08-03 02:17:20,56756584
2020-08-03 02:17:30,70041160
2020-08-03 02:17:40,63546184
2020-08-03 02:17:50,61976240
2020-08-03 02:18:00,59092624
2020-08-03 02:18:10,60590024
2020-08-03 02:18:20,65536920
2020-08-03 02:18:30,64251936
2020-08-03 02:18:41,67848792
2020-08-03 02:18:51,67905176
2020-08-03 02:19:01,66746024
2020-08-03 02:19:11,61849880
2020-08-03 02:19:21,60561128
2020-08-03 02:19:31,66265576
2020-08-03 02:19:41,71048304
2020-08-03 02:19:51,72779368
2020-08-03 02:20:01,60131080
2020-08-03 02:20:11,69005496
2020-08-03 02:20:21,67039680
2020-08-03 02:20:31,75685352
2020-08-03 02:20:41,67563512
2020-08-03 02:20:51,59822232
2020-08-03 02:21:01,71163944
2020-08-03 02:21:11,72536688
2020-08-03 02:21:21,65675712
2020-08-03 02:21:31,67072384
2020-08-03 02:21:41,68427960
2020-08-03 02:21:51,66727744
2020-08-03 02:22:01,72585520
2020-08-03 02:22:11,78752360
2020-08-03 02:22:21,69160976
2020-08-03 02:22:31,73188672
2020-08-03 02:22:41,74255976
2020-08-03 02:22:51,73128648
2020-08-03 02:23:01,67988808
2020-08-03 02:23:11,79149344
2020-08-03 02:23:21,80903464
2020-08-03 02:23:31,55771760
2020-08-03 02:23:41,57161800
2020-08-03 02:23:51,76281144
2020-08-03 02:24:01,62523728
2020-08-03 02:24:11,80928288
2020-08-03 02:24:21,79771256
2020-08-03 02:24:31,72755888
2020-08-03 02:24:41,67570632
2020-08-03 02:24:51,58617216
2020-08-03 02:25:01,59990008
2020-08-03 02:25:11,61356784
2020-08-03 02:25:21,73818152
2020-08-03 02:25:31,64701520
2020-08-03 02:25:41,77442904
2020-08-03 02:25:51,79772232
2020-08-03 02:26:01,73454368
2020-08-03 02:26:11,64629608
2020-08-03 02:26:21,82858504
2020-08-03 02:26:31,78783544
2020-08-03 02:26:41,80151704
2020-08-03 02:26:51,76010104
2020-08-03 02:27:01,78536632
2020-08-03 02:27:11,79891696
2020-08-03 02:27:21,65576448
2020-08-03 02:27:31,69335824
2020-08-03 02:27:41,70686088
2020-08-03 02:27:51,79660264
2020-08-03 02:28:01,71237448
2020-08-03 02:28:11,84659176
2020-08-03 02:28:21,76946160
2020-08-03 02:28:31,87932048
2020-08-03 02:28:41,72434888
2020-08-03 02:28:51,80101432
2020-08-03 02:29:01,76960376
2020-08-03 02:29:11,84158648
2020-08-03 02:29:21,76210664
2020-08-03 02:29:31,76222080
2020-08-03 02:29:42,77597624
2020-08-03 02:29:52,72501568
2020-08-03 02:30:02,75042368
2020-08-03 02:30:12,76450728
2020-08-03 02:30:22,88177920
2020-08-03 02:30:32,84015440
2020-08-03 02:30:42,78949664
2020-08-03 02:30:52,71393128
2020-08-03 02:31:02,78694720
2020-08-03 02:31:12,86104816
2020-08-03 02:31:22,85575632
2020-08-03 02:31:32,71337288
2020-08-03 02:31:42,94075928
2020-08-03 02:31:52,83804944
2020-08-03 02:32:02,65254312
2020-08-03 02:32:12,66626392
2020-08-03 02:32:22,70810384
2020-08-03 02:32:32,87998960
2020-08-03 02:32:42,96781872
2020-08-03 02:32:52,98698568
2020-08-03 02:33:02,95899056
2020-08-03 02:33:12,97285048
2020-08-03 02:33:22,74064656
2020-08-03 02:33:32,81884512
2020-08-03 02:33:42,83923104
2020-08-03 02:33:52,75064576
2020-08-03 02:34:02,93603520
2020-08-03 02:34:12,83871168
2020-08-03 02:34:22,91395464
2020-08-03 02:34:32,92797624
2020-08-03 02:34:42,94168400
2020-08-03 02:34:52,92999864
2020-08-03 02:35:02,80664976
2020-08-03 02:35:12,82017992
2020-08-03 02:35:22,86640224
2020-08-03 02:35:32,68286672
2020-08-03 02:35:42,69667192
2020-08-03 02:35:52,68818928
2020-08-03 02:36:02,67675688
2020-08-03 02:36:12,69357696
2020-08-03 02:36:22,100166688
2020-08-03 02:36:32,93883256
2020-08-03 02:36:42,93071864
2020-08-03 02:36:52,90917776
2020-08-03 02:37:02,101210616
2020-08-03 02:37:12,75093280
2020-08-03 02:37:22,101462440
2020-08-03 02:37:32,102820400
2020-08-03 02:37:42,104178368
2020-08-03 02:37:52,68455256
2020-08-03 02:38:02,73968488
2020-08-03 02:38:12,75331560
2020-08-03 02:38:22,99778464
2020-08-03 02:38:32,69535944
2020-08-03 02:38:42,89220000
2020-08-03 02:38:52,97413648
2020-08-03 02:39:02,99051576
2020-08-03 02:39:12,100409800
2020-08-03 02:39:22,93371504
2020-08-03 02:39:32,85008840
2020-08-03 02:39:42,86364176
2020-08-03 02:39:52,79600080
2020-08-03 02:40:02,88151320
2020-08-03 02:40:12,79263040
2020-08-03 02:40:22,104053792
2020-08-03 02:40:32,105403944
2020-08-03 02:40:43,106764304
2020-08-03 02:40:53,82624768
2020-08-03 02:41:03,69886040
2020-08-03 02:41:13,71257920
2020-08-03 02:41:23,103043776
2020-08-03 02:41:33,72262320
2020-08-03 02:41:43,68025872
2020-08-03 02:41:53,87488256
2020-08-03 02:42:03,93755504
2020-08-03 02:42:13,95106216
2020-08-03 02:42:23,88609520
2020-08-03 02:42:33,83465616
2020-08-03 02:42:43,103781000
2020-08-03 02:42:53,71029688
2020-08-03 02:43:03,72391760
2020-08-03 02:43:13,73795120
2020-08-03 02:43:23,66628352
2020-08-03 02:43:33,76730104
2020-08-03 02:43:43,82487120
2020-08-03 02:43:53,83330360
2020-08-03 02:44:03,84685856
2020-08-03 02:44:13,86067792
2020-08-03 02:44:23,79012024
2020-08-03 02:44:33,64369968
2020-08-03 02:44:43,80360432
2020-08-03 02:44:53,101860328
2020-08-03 02:45:03,105866544
2020-08-03 02:45:13,94695296
2020-08-03 02:45:23,81750984
2020-08-03 02:45:33,84701344
2020-08-03 02:45:43,86043008
2020-08-03 02:45:53,80254136
2020-08-03 02:46:03,85435784
2020-08-03 02:46:13,79585480
2020-08-03 02:46:23,80712680
2020-08-03 02:46:33,82082520
2020-08-03 02:46:43,83444648
2020-08-03 02:46:53,67000064
2020-08-03 02:47:03,84694304
2020-08-03 02:47:13,62660712
2020-08-03 02:47:23,106706880
2020-08-03 02:47:33,112165768
2020-08-03 02:47:43,96363384
2020-08-03 02:47:53,90399960
2020-08-03 02:48:03,81948224
2020-08-03 02:48:13,100589512
2020-08-03 02:48:23,100382424
2020-08-03 02:48:33,111299520
2020-08-03 02:48:43,93974064
2020-08-03 02:48:53,87100080
2020-08-03 02:49:03,104086200
2020-08-03 02:49:13,117851576
2020-08-03 02:49:23,110178192
2020-08-03 02:49:33,120328528
2020-08-03 02:49:43,126973648
2020-08-03 02:49:53,84470976
2020-08-03 02:50:03,121131128
2020-08-03 02:50:13,121224792
2020-08-03 02:50:23,114669112
2020-08-03 02:50:33,108381208
2020-08-03 02:50:43,78424520
2020-08-03 02:50:53,115322328
2020-08-03 02:51:03,106438744
2020-08-03 02:51:13,104753552
2020-08-03 02:51:23,124681744
2020-08-03 02:51:34,126031112
2020-08-03 02:51:44,127380920
2020-08-03 02:51:54,109524608
2020-08-03 02:52:04,104687792
2020-08-03 02:52:14,87507408
2020-08-03 02:52:24,122510096
2020-08-03 02:52:34,127043896
2020-08-03 02:52:44,102581256
2020-08-03 02:52:54,111426920
2020-08-03 02:53:04,120329984
2020-08-03 02:53:14,121681864
2020-08-03 02:53:24,120103184
2020-08-03 02:53:34,94719408
2020-08-03 02:53:44,96362288
2020-08-03 02:53:54,129618016
2020-08-03 02:54:04,120634152
2020-08-03 02:54:14,108542312
2020-08-03 02:54:24,86272232
2020-08-03 02:54:34,104138080
2020-08-03 02:54:44,99392824
2020-08-03 02:54:54,89233888
2020-08-03 02:55:04,100910376
2020-08-03 02:55:14,111928880
2020-08-03 02:55:24,104463000
2020-08-03 02:55:34,99529128
2020-08-03 02:55:44,99038560
2020-08-03 02:55:54,122312440
2020-08-03 02:56:04,101259040
2020-08-03 02:56:14,103960784
2020-08-03 02:56:24,96230456
2020-08-03 02:56:34,94852432
2020-08-03 02:56:44,98144736
2020-08-03 02:56:54,78895360
2020-08-03 02:57:04,101530496
2020-08-03 02:57:14,104586056
2020-08-03 02:57:24,95922568
2020-08-03 02:57:34,107050328
2020-08-03 02:57:44,109297688
2020-08-03 02:57:54,101916088
2020-08-03 02:58:04,115129936
2020-08-03 02:58:14,117661032
2020-08-03 02:58:24,104847680
2020-08-03 02:58:34,115473688
2020-08-03 02:58:44,128968688
2020-08-03 02:58:54,110264440
2020-08-03 02:59:04,109124560
2020-08-03 02:59:14,93465304
2020-08-03 02:59:24,90196960
2020-08-03 02:59:34,99156344
2020-08-03 02:59:44,122826464
2020-08-03 02:59:54,103321592
2020-08-03 03:00:04,115754112
2020-08-03 03:00:14,118649992
2020-08-03 03:00:24,116178576
2020-08-03 03:00:34,108941456
2020-08-03 03:00:44,102092600
2020-08-03 03:00:54,131861240
2020-08-03 03:01:04,133221328
2020-08-03 03:01:14,78175160
2020-08-03 03:01:24,110739032
2020-08-03 03:01:34,124744456
2020-08-03 03:01:44,127334408
2020-08-03 03:01:54,100571616
2020-08-03 03:02:04,95415864
2020-08-03 03:02:14,80514224
2020-08-03 03:02:24,129441976
2020-08-03 03:02:35,85678696
2020-08-03 03:02:45,88609432
2020-08-03 03:02:55,121330896
2020-08-03 03:03:05,124272464
2020-08-03 03:03:15,126671968
2020-08-03 03:03:25,103611568
2020-08-03 03:03:35,111087024
2020-08-03 03:03:45,113683328
2020-08-03 03:03:55,106176272
2020-08-03 03:04:05,98903328
2020-08-03 03:04:15,82596408
2020-08-03 03:04:25,127231952
2020-08-03 03:04:35,93913968
2020-08-03 03:04:45,85373680
2020-08-03 03:04:55,92139376
2020-08-03 03:05:05,93024336
2020-08-03 03:05:15,129927944
2020-08-03 03:05:25,114739616
2020-08-03 03:05:35,117135952
2020-08-03 03:05:45,119998408
2020-08-03 03:05:55,119752200
2020-08-03 03:06:05,102836920
2020-08-03 03:06:15,82397592
2020-08-03 03:06:25,96358848
2020-08-03 03:06:35,97710384
2020-08-03 03:06:45,100708592
