Fecha,CPU_Load,Memory_Used,Free_Memory
2020-08-03 03:23:01,4,45.65,1934
2020-08-03 03:23:11,0,45.65,1934
2020-08-03 03:23:21,8,45.41,1943
2020-08-03 03:23:31,0,45.4,1942
2020-08-03 03:23:41,0,45.39,1943
2020-08-03 03:23:51,2,45.43,1942
2020-08-03 03:24:01,0,45.44,1942
2020-08-03 03:24:11,0,45.44,1942
2020-08-03 03:24:21,2,45.44,1942
2020-08-03 03:24:31,0,45.44,1941
2020-08-03 03:24:41,0,45.45,1941
2020-08-03 03:25:01,0,45.42,1942
2020-08-03 03:25:11,0,45.42,1942
2020-08-03 03:25:21,0,45.43,1942
2020-08-03 03:25:31,2,45.44,1942
2020-08-03 03:25:41,2,45.44,1941
2020-08-03 03:25:51,0,45.45,1941
2020-08-03 03:26:01,0,45.45,1941
2020-08-03 03:26:11,0,45.45,1941
2020-08-03 03:26:21,4,45.45,1941
2020-08-03 03:26:31,4,45.45,1941
2020-08-03 03:26:41,2,45.47,1941
2020-08-03 03:26:51,4,45.44,1942
2020-08-03 03:27:01,0,45.42,1942
2020-08-03 03:27:11,0,45.44,1942
2020-08-03 03:27:21,2,45.45,1942
2020-08-03 03:27:31,0,45.45,1941
2020-08-03 03:27:41,0,45.4,1943
2020-08-03 03:27:51,4,45.41,1942
2020-08-03 03:28:01,0,45.45,1942
2020-08-03 03:28:11,0,45.42,1942
2020-08-03 03:28:21,2,45.4,1943
2020-08-03 03:28:31,0,45.4,1943
2020-08-03 03:28:52,5,45.73,1932
2020-08-03 03:29:01,5,45.46,1941
2020-08-03 03:29:11,0,45.46,1941
2020-08-03 03:29:21,8,45.5,1940
2020-08-03 03:29:31,0,45.5,1940
2020-08-03 03:29:41,0,45.47,1940
2020-08-03 03:29:51,0,45.53,1938
2020-08-03 03:30:01,0,45.5,1939
2020-08-03 03:30:11,0,45.5,1939
2020-08-03 03:30:21,0,45.5,1939
2020-08-03 03:30:31,0,45.49,1940
2020-08-03 03:30:41,0,45.5,1939
2020-08-03 03:30:51,0,45.5,1940
2020-08-03 03:31:01,0,45.49,1940
2020-08-03 03:31:21,0,45.5,1939
2020-08-03 03:31:31,5,45.51,1939
2020-08-03 03:31:41,0,45.54,1939
2020-08-03 03:31:51,0,45.5,1939
2020-08-03 03:32:01,0,45.53,1938
2020-08-03 03:32:11,0,45.53,1939
2020-08-03 03:32:21,0,45.53,1938
2020-08-03 03:32:31,0,45.52,1938
2020-08-03 03:32:41,0,45.53,1938
2020-08-03 03:32:51,0,45.53,1938
2020-08-03 03:33:01,0,45.52,1939
2020-08-03 03:33:11,0,45.52,1939
2020-08-03 03:33:21,2,45.52,1939
2020-08-03 03:33:31,4,45.53,1938
2020-08-03 03:33:41,0,45.51,1939
2020-08-03 03:33:51,0,45.52,1939
2020-08-03 03:34:01,14,45.83,1927
2020-08-03 03:34:11,0,45.51,1939
2020-08-03 03:34:21,0,45.5,1939
2020-08-03 03:34:31,0,45.52,1938
2020-08-03 03:34:41,0,45.53,1938
2020-08-03 03:34:51,4,45.52,1939
2020-08-03 03:35:01,0,45.5,1939
2020-08-03 03:35:11,0,45.52,1939
2020-08-03 03:35:21,0,45.51,1939
2020-08-03 03:35:31,0,45.52,1939
2020-08-03 03:35:41,0,45.49,1940
2020-08-03 03:35:51,4,45.54,1939
2020-08-03 03:36:01,2,45.57,1938
2020-08-03 03:36:11,0,45.53,1938
2020-08-03 03:36:21,0,45.52,1939
2020-08-03 03:36:31,0,45.53,1938
2020-08-03 03:36:41,0,45.54,1939
2020-08-03 03:36:51,4,45.52,1938
2020-08-03 03:37:01,2,45.51,1939
2020-08-03 03:37:11,0,45.52,1939
2020-08-03 03:37:21,0,45.52,1939
2020-08-03 03:37:31,0,45.52,1939
2020-08-03 03:37:41,0,45.51,1939
2020-08-03 03:37:51,0,45.51,1938
2020-08-03 03:38:01,0,45.54,1938
2020-08-03 03:38:11,2,45.52,1938
2020-08-03 03:38:21,0,45.51,1939
2020-08-03 03:38:31,2,45.51,1939
2020-08-03 03:38:41,0,45.53,1938
2020-08-03 03:38:51,4,45.56,1938
2020-08-03 03:39:01,2,45.54,1938
2020-08-03 03:39:11,4,45.58,1937
2020-08-03 03:39:21,7,45.68,1934
2020-08-03 03:39:31,2,45.65,1934
2020-08-03 03:39:51,4,45.74,1931
2020-08-03 03:40:01,5,45.76,1931
2020-08-03 03:40:11,0,45.72,1931
2020-08-03 03:40:21,0,45.96,1923
2020-08-03 03:40:31,2,46.02,1921
2020-08-03 03:40:41,4,46.1,1916
2020-08-03 03:40:51,4,46.15,1916
2020-08-03 03:41:01,0,46.2,1912
2020-08-03 03:41:11,0,46.24,1913
2020-08-03 03:41:21,2,46.24,1913
2020-08-03 03:41:31,2,46.27,1911
2020-08-03 03:41:41,0,46.25,1912
2020-08-03 03:41:51,0,46.26,1912
2020-08-03 03:42:01,0,46.27,1912
2020-08-03 03:42:11,0,46.25,1912
2020-08-03 03:42:21,2,46.23,1913
2020-08-03 03:42:31,4,46.35,1907
2020-08-03 03:42:41,2,46.43,1905
2020-08-03 03:42:51,5,46.48,1904
2020-08-03 03:43:01,0,46.49,1904
2020-08-03 03:43:11,0,46.48,1904
2020-08-03 03:43:21,0,46.52,1901
2020-08-03 03:43:31,2,46.56,1902
2020-08-03 03:43:41,0,46.55,1902
2020-08-03 03:43:51,4,46.56,1901
2020-08-03 03:44:01,4,46.55,1902
2020-08-03 03:44:11,2,46.81,1893
2020-08-03 03:44:22,4,46.87,1890
2020-08-03 03:44:31,0,46.52,1903
2020-08-03 03:44:41,0,46.55,1902
2020-08-03 03:44:51,2,46.54,1903
2020-08-03 03:45:01,0,46.53,1903
2020-08-03 03:45:11,0,46.54,1902
2020-08-03 03:45:21,4,46.54,1902
2020-08-03 03:45:31,0,46.53,1903
2020-08-03 03:45:41,0,46.55,1903
2020-08-03 03:45:51,2,46.51,1903
2020-08-03 03:46:01,5,46.48,1905
2020-08-03 03:46:21,0,46.46,1905
2020-08-03 03:46:31,2,46.46,1905
2020-08-03 03:46:41,0,46.45,1905
2020-08-03 03:46:51,2,46.46,1906
2020-08-03 03:47:01,0,46.45,1906
2020-08-03 03:47:11,0,46.48,1905
2020-08-03 03:47:21,2,46.47,1905
2020-08-03 03:47:31,0,46.39,1907
2020-08-03 03:47:41,0,46.4,1907
2020-08-03 03:47:51,5,46.4,1907
2020-08-03 03:48:01,2,46.39,1908
2020-08-03 03:48:11,0,46.4,1908
2020-08-03 03:48:21,2,46.32,1910
2020-08-03 03:48:31,4,46.31,1910
2020-08-03 03:48:41,0,46.34,1910
2020-08-03 03:48:51,2,46.34,1910
2020-08-03 03:49:01,0,46.33,1910
2020-08-03 03:49:11,0,46.34,1910
2020-08-03 03:49:21,2,46.35,1909
2020-08-03 03:49:31,0,46.65,1899
2020-08-03 03:49:41,0,46.65,1899
2020-08-03 03:49:51,4,46.34,1910
2020-08-03 03:50:01,0,46.31,1911
2020-08-03 03:50:11,0,46.3,1911
2020-08-03 03:50:21,0,46.29,1912
2020-08-03 03:50:31,2,46.27,1912
2020-08-03 03:50:41,0,46.29,1912
2020-08-03 03:50:51,2,46.27,1912
2020-08-03 03:51:11,0,46.25,1913
2020-08-03 03:51:21,0,46.25,1913
2020-08-03 03:51:31,4,46.24,1913
2020-08-03 03:51:41,2,46.27,1913
2020-08-03 03:51:51,2,46.24,1913
2020-08-03 03:52:01,2,46.25,1912
2020-08-03 03:52:11,0,46.24,1913
2020-08-03 03:52:21,4,46.23,1913
2020-08-03 03:52:31,5,46.24,1913
2020-08-03 03:52:41,2,46.25,1913
2020-08-03 03:52:51,0,46.25,1913
2020-08-03 03:53:01,0,46.25,1913
2020-08-03 03:53:11,2,46.2,1915
2020-08-03 03:53:31,0,46.19,1915
2020-08-03 03:53:51,0,46.17,1915
2020-08-03 03:54:02,2,46.18,1915
2020-08-03 03:54:11,4,46.17,1916
2020-08-03 03:54:21,0,46.16,1916
2020-08-03 03:54:41,2,46.18,1915
2020-08-03 03:54:51,2,46.2,1915
2020-08-03 03:55:01,0,46.19,1915
2020-08-03 03:55:11,0,46.19,1915
2020-08-03 03:55:21,7,46.21,1914
2020-08-03 03:55:31,0,46.21,1914
2020-08-03 03:55:41,0,46.24,1914
2020-08-03 03:55:51,8,46.2,1914
2020-08-03 03:56:01,2,46.19,1914
2020-08-03 03:56:11,0,46.2,1914
2020-08-03 03:56:21,2,46.19,1915
2020-08-03 03:56:31,5,46.19,1915
2020-08-03 03:56:41,0,46.19,1915
2020-08-03 03:56:51,0,46.19,1915
2020-08-03 03:57:01,11,46.19,1915
2020-08-03 03:57:11,8,46.16,1916
2020-08-03 03:57:21,7,46.2,1915
2020-08-03 03:57:31,0,46.18,1915
2020-08-03 03:57:41,7,46.18,1916
2020-08-03 03:57:51,4,46.18,1915
2020-08-03 03:58:01,5,46.19,1915
2020-08-03 03:58:11,0,46.19,1915
2020-08-03 03:58:21,7,46.17,1916
2020-08-03 03:58:31,4,46.17,1915
2020-08-03 03:58:41,0,46.17,1916
2020-08-03 03:58:51,2,46.17,1916
2020-08-03 03:59:01,5,46.18,1915
2020-08-03 03:59:11,0,46.17,1915
2020-08-03 03:59:21,8,46.16,1916
2020-08-03 03:59:31,0,46.17,1916
2020-08-03 03:59:41,0,46.11,1917
2020-08-03 03:59:51,7,46.49,1904
2020-08-03 04:00:01,5,46.18,1915
2020-08-03 04:00:11,0,46.18,1915
2020-08-03 04:00:21,0,46.17,1915
2020-08-03 04:00:31,0,46.17,1915
2020-08-03 04:00:41,0,46.19,1915
2020-08-03 04:00:51,0,46.17,1916
2020-08-03 04:01:01,0,46.16,1916
2020-08-03 04:01:11,0,46.16,1916
2020-08-03 04:01:21,0,46.17,1916
2020-08-03 04:01:31,2,46.16,1916
2020-08-03 04:01:41,0,46.16,1916
2020-08-03 04:01:51,2,46.16,1916
2020-08-03 04:02:01,4,46.16,1916
2020-08-03 04:02:11,0,46.17,1916
2020-08-03 04:02:21,4,46.16,1916
2020-08-03 04:02:31,2,46.16,1916
2020-08-03 04:02:41,5,46.19,1915
2020-08-03 04:02:51,4,46.18,1916
2020-08-03 04:03:01,0,46.18,1916
2020-08-03 04:03:11,0,46.19,1915
2020-08-03 04:03:21,5,46.2,1915
2020-08-03 04:03:31,0,46.19,1915
2020-08-03 04:03:41,0,46.17,1916
2020-08-03 04:03:51,4,46.19,1915
2020-08-03 04:04:01,0,46.18,1915
2020-08-03 04:04:11,0,46.18,1915
2020-08-03 04:04:21,2,46.45,1906
2020-08-03 04:04:31,5,46.46,1905
2020-08-03 04:04:51,0,46.45,1906
2020-08-03 04:05:11,0,46.46,1906
2020-08-03 04:05:21,2,46.5,1905
2020-08-03 04:05:31,4,46.51,1904
2020-08-03 04:05:41,0,46.5,1904
2020-08-03 04:05:51,2,46.5,1904
2020-08-03 04:06:01,0,46.5,1904
2020-08-03 04:06:11,0,46.47,1905
2020-08-03 04:06:21,2,46.21,1914
2020-08-03 04:06:31,0,46.21,1914
2020-08-03 04:06:41,0,46.21,1914
2020-08-03 04:06:51,0,46.21,1914
2020-08-03 04:07:01,0,46.19,1915
2020-08-03 04:07:11,0,46.19,1914
2020-08-03 04:07:21,2,46.22,1914
2020-08-03 04:07:31,2,46.19,1915
2020-08-03 04:07:41,2,46.2,1915
2020-08-03 04:07:51,5,46.2,1914
2020-08-03 04:08:01,4,46.22,1914
2020-08-03 04:08:11,2,46.21,1914
2020-08-03 04:08:21,8,46.39,1908
2020-08-03 04:08:41,0,46.41,1907
2020-08-03 04:08:51,0,46.39,1908
2020-08-03 04:09:01,7,46.39,1908
2020-08-03 04:09:11,5,46.39,1907
2020-08-03 04:09:21,2,46.44,1906
2020-08-03 04:09:31,5,46.43,1906
2020-08-03 04:09:41,0,46.4,1907
2020-08-03 04:09:51,5,46.42,1906
2020-08-03 04:10:01,7,46.46,1905
2020-08-03 04:10:11,0,46.46,1906
2020-08-03 04:10:21,5,46.44,1906
2020-08-03 04:10:31,2,46.43,1906
2020-08-03 04:10:41,5,46.46,1905
2020-08-03 04:10:51,7,46.45,1906
2020-08-03 04:11:01,0,46.45,1906
2020-08-03 04:11:11,4,46.43,1906
2020-08-03 04:11:21,2,46.44,1906
2020-08-03 04:11:31,5,46.43,1906
2020-08-03 04:11:41,0,46.48,1905
2020-08-03 04:11:51,0,46.45,1906
2020-08-03 04:12:01,2,46.43,1906
2020-08-03 04:12:11,0,46.43,1906
2020-08-03 04:12:21,4,46.42,1907
2020-08-03 04:12:31,0,46.43,1906
2020-08-03 04:12:41,0,46.43,1906
2020-08-03 04:12:51,0,46.43,1907
2020-08-03 04:13:01,0,46.41,1907
2020-08-03 04:13:11,0,46.44,1907
2020-08-03 04:13:21,14,46.41,1907
2020-08-03 04:13:31,0,46.39,1908
2020-08-03 04:13:41,0,46.4,1908
2020-08-03 04:13:51,0,46.39,1908
2020-08-03 04:14:01,0,46.38,1908
2020-08-03 04:14:11,4,46.39,1908
2020-08-03 04:14:21,2,46.39,1908
2020-08-03 04:14:31,0,46.4,1907
2020-08-03 04:14:42,14,46.44,1907
2020-08-03 04:14:51,0,45.93,1924
2020-08-03 04:15:01,8,46.26,1912
2020-08-03 04:15:11,0,45.95,1923
2020-08-03 04:15:21,2,45.98,1923
2020-08-03 04:15:31,2,45.98,1923
2020-08-03 04:15:41,0,45.94,1924
2020-08-03 04:15:51,7,45.95,1924
2020-08-03 04:16:01,0,45.94,1924
2020-08-03 04:16:11,0,45.94,1924
2020-08-03 04:16:21,0,45.96,1923
2020-08-03 04:16:31,0,45.97,1923
2020-08-03 04:16:41,0,45.96,1923
2020-08-03 04:16:51,4,46.52,1904
2020-08-03 04:17:01,2,46.06,1919
2020-08-03 04:17:11,0,46.06,1919
2020-08-03 04:17:21,0,46.1,1919
2020-08-03 04:17:31,0,46.08,1919
2020-08-03 04:17:41,0,46.21,1915
2020-08-03 04:17:51,0,46.2,1915
2020-08-03 04:18:01,0,46.19,1915
2020-08-03 04:18:11,0,46.18,1915
2020-08-03 04:18:21,0,46.17,1916
2020-08-03 04:18:31,0,46.17,1916
2020-08-03 04:18:41,0,46.18,1915
2020-08-03 04:19:01,0,46.15,1916
2020-08-03 04:19:11,0,46.16,1916
2020-08-03 04:19:21,2,46.16,1915
2020-08-03 04:19:31,0,46.19,1915
2020-08-03 04:19:41,0,46.18,1915
2020-08-03 04:19:51,0,46.19,1915
2020-08-03 04:20:01,0,46.24,1914
2020-08-03 04:20:11,0,46.22,1913
2020-08-03 04:20:21,0,46.22,1914
2020-08-03 04:20:31,0,46.23,1914
2020-08-03 04:20:41,0,46.25,1913
2020-08-03 04:20:51,0,46.23,1914
2020-08-03 04:21:01,0,46.2,1914
2020-08-03 04:21:11,0,46.22,1914
2020-08-03 04:21:21,4,46.25,1913
2020-08-03 04:21:31,0,46.24,1913
2020-08-03 04:21:41,2,46.33,1910
2020-08-03 04:21:51,0,46.34,1910
2020-08-03 04:22:01,0,46.34,1909
2020-08-03 04:22:11,0,46.34,1910
2020-08-03 04:22:21,0,46.35,1909
2020-08-03 04:22:31,0,46.34,1910
2020-08-03 04:22:41,0,46.34,1910
2020-08-03 04:22:51,0,46.33,1910
2020-08-03 04:23:01,0,46.33,1910
2020-08-03 04:23:11,0,46.34,1909
2020-08-03 04:23:21,10,46.34,1909
2020-08-03 04:23:31,2,46.54,1903
2020-08-03 04:23:41,0,46.55,1902
2020-08-03 04:23:51,0,46.56,1902
2020-08-03 04:24:01,0,46.54,1902
2020-08-03 04:24:11,0,46.55,1902
2020-08-03 04:24:31,4,46.54,1902
2020-08-03 04:24:41,2,46.55,1902
2020-08-03 04:24:51,0,46.55,1902
2020-08-03 04:25:01,7,46.54,1902
2020-08-03 04:25:11,0,46.81,1893
2020-08-03 04:25:21,0,46.89,1890
2020-08-03 04:25:31,0,46.61,1900
2020-08-03 04:25:51,2,46.6,1900
2020-08-03 04:26:01,0,46.62,1900
2020-08-03 04:26:11,0,46.62,1900
2020-08-03 04:26:21,2,46.59,1901
2020-08-03 04:26:31,4,46.59,1901
2020-08-03 04:26:41,0,46.59,1901
2020-08-03 04:26:51,5,46.58,1901
2020-08-03 04:27:01,2,46.56,1901
2020-08-03 04:27:11,4,46.7,1897
2020-08-03 04:27:21,4,46.73,1896
2020-08-03 04:27:31,2,46.86,1889
2020-08-03 04:27:41,7,46.9,1889
2020-08-03 04:27:51,0,46.92,1888
2020-08-03 04:28:01,5,47.11,1882
2020-08-03 04:28:11,0,47.16,1880
2020-08-03 04:28:21,5,47.16,1880
2020-08-03 04:28:31,5,47.15,1880
2020-08-03 04:28:41,0,47.16,1880
2020-08-03 04:28:51,2,47.14,1881
2020-08-03 04:29:01,4,47.13,1881
2020-08-03 04:29:11,0,47.13,1881
2020-08-03 04:29:21,8,47.14,1880
2020-08-03 04:29:31,0,47.15,1880
2020-08-03 04:29:41,0,47.13,1881
2020-08-03 04:29:51,2,47.14,1881
2020-08-03 04:30:01,4,47.14,1880
2020-08-03 04:30:11,0,47.15,1880
2020-08-03 04:30:21,5,47.16,1880
2020-08-03 04:30:31,13,47.37,1872
2020-08-03 04:30:41,2,47.46,1869
2020-08-03 04:30:51,4,47.15,1881
2020-08-03 04:31:01,0,47.21,1879
2020-08-03 04:31:11,0,47.21,1879
2020-08-03 04:31:21,2,47.23,1878
2020-08-03 04:31:31,11,47.22,1878
2020-08-03 04:31:41,0,47.21,1879
2020-08-03 04:31:51,0,47.23,1878
2020-08-03 04:32:01,5,47.24,1878
2020-08-03 04:32:11,2,47.23,1878
2020-08-03 04:32:21,7,47.24,1878
2020-08-03 04:32:31,4,47.23,1878
2020-08-03 04:32:41,2,47.22,1878
2020-08-03 04:32:51,2,47.22,1879
2020-08-03 04:33:01,0,47.21,1879
2020-08-03 04:33:21,2,47.23,1878
2020-08-03 04:33:31,0,47.22,1878
2020-08-03 04:33:41,0,47.19,1879
2020-08-03 04:33:51,4,47.21,1879
2020-08-03 04:34:01,0,47.21,1879
2020-08-03 04:34:11,0,47.21,1879
2020-08-03 04:34:21,8,47.18,1879
2020-08-03 04:34:31,4,47.19,1879
2020-08-03 04:34:41,7,47.18,1880
2020-08-03 04:34:51,2,47.2,1880
2020-08-03 04:35:01,2,47.19,1879
2020-08-03 04:35:11,2,47.19,1879
2020-08-03 04:35:21,0,47.22,1879
2020-08-03 04:35:31,4,47.21,1879
2020-08-03 04:35:41,0,47.19,1879
2020-08-03 04:35:51,4,47.48,1867
2020-08-03 04:36:01,2,47.23,1878
2020-08-03 04:36:11,0,47.21,1879
2020-08-03 04:36:21,0,47.23,1879
2020-08-03 04:36:31,7,47.21,1879
2020-08-03 04:36:41,0,47.21,1879
2020-08-03 04:36:51,2,47.19,1880
2020-08-03 04:37:01,0,47.19,1880
2020-08-03 04:37:11,0,47.2,1879
2020-08-03 04:37:21,0,47.19,1879
2020-08-03 04:37:31,2,47.19,1880
2020-08-03 04:37:41,0,47.16,1880
2020-08-03 04:37:51,5,47.23,1879
2020-08-03 04:38:01,0,47.22,1879
2020-08-03 04:38:11,0,47.22,1878
2020-08-03 04:38:21,0,47.22,1879
2020-08-03 04:38:31,0,47.23,1878
2020-08-03 04:38:41,0,47.22,1878
2020-08-03 04:38:51,0,47.22,1878
2020-08-03 04:39:01,0,47.22,1879
2020-08-03 04:39:11,0,47.22,1878
2020-08-03 04:39:21,0,47.27,1877
2020-08-03 04:39:31,2,47.27,1877
2020-08-03 04:39:41,2,47.22,1878
2020-08-03 04:39:51,4,47.23,1878
2020-08-03 04:40:01,5,47.22,1879
2020-08-03 04:40:11,0,47.21,1879
2020-08-03 04:40:21,0,47.23,1879
2020-08-03 04:40:31,0,47.21,1879
2020-08-03 04:40:41,0,47.21,1878
2020-08-03 04:40:51,0,47.21,1879
2020-08-03 04:41:01,4,47.52,1867
2020-08-03 04:41:11,2,47.28,1878
2020-08-03 04:41:21,0,47.2,1879
2020-08-03 04:41:31,0,47.2,1879
2020-08-03 04:41:41,0,47.17,1880
2020-08-03 04:41:51,0,47.19,1880
2020-08-03 04:42:01,0,47.18,1880
2020-08-03 04:42:11,2,47.18,1880
2020-08-03 04:42:21,0,47.17,1881
2020-08-03 04:42:31,0,47.16,1880
2020-08-03 04:42:41,0,47.17,1880
2020-08-03 04:42:51,2,47.14,1881
2020-08-03 04:43:01,0,47.14,1881
2020-08-03 04:43:11,2,47.13,1881
2020-08-03 04:43:21,0,47.23,1877
2020-08-03 04:43:31,0,47.22,1878
2020-08-03 04:43:41,0,47.2,1879
2020-08-03 04:43:51,0,47.2,1879
2020-08-03 04:44:01,0,47.2,1879
2020-08-03 04:44:11,0,47.19,1879
2020-08-03 04:44:21,2,47.18,1880
2020-08-03 04:44:31,0,47.18,1880
2020-08-03 04:44:41,0,47.19,1880
2020-08-03 04:44:51,0,47.18,1880
2020-08-03 04:45:01,0,47.13,1882
2020-08-03 04:45:11,0,47.14,1881
2020-08-03 04:45:21,0,47.16,1880
2020-08-03 04:45:31,2,47.16,1880
2020-08-03 04:45:41,5,47.15,1880
2020-08-03 04:45:51,0,47.16,1881
2020-08-03 04:46:01,0,47.16,1880
2020-08-03 04:46:11,0,47.17,1880
2020-08-03 04:46:21,2,47.45,1870
2020-08-03 04:46:31,2,47.17,1880
2020-08-03 04:46:41,0,47.18,1880
2020-08-03 04:46:51,2,47.16,1881
2020-08-03 04:47:01,0,47.15,1881
2020-08-03 04:47:11,0,47.14,1875
2020-08-03 04:47:21,0,47.37,1872
2020-08-03 04:47:31,5,47.37,1873
2020-08-03 04:47:41,4,47.37,1873
2020-08-03 04:47:51,0,47.4,1871
2020-08-03 04:48:01,0,47.41,1871
2020-08-03 04:48:11,0,47.41,1871
2020-08-03 04:48:21,2,47.36,1873
2020-08-03 04:48:31,7,47.36,1873
2020-08-03 04:48:41,0,47.37,1873
2020-08-03 04:48:51,2,47.34,1874
2020-08-03 04:49:01,0,47.3,1876
2020-08-03 04:49:11,0,47.3,1876
2020-08-03 04:49:21,0,47.31,1875
2020-08-03 04:49:31,0,47.31,1875
2020-08-03 04:49:41,0,47.29,1876
2020-08-03 04:49:51,0,47.32,1875
2020-08-03 04:50:01,0,47.35,1875
2020-08-03 04:50:11,0,47.3,1875
2020-08-03 04:50:21,0,47.3,1876
2020-08-03 04:50:31,0,47.3,1876
2020-08-03 04:50:41,0,47.3,1875
2020-08-03 04:50:51,2,47.26,1877
2020-08-03 04:51:01,5,47.28,1877
2020-08-03 04:51:11,0,47.29,1877
2020-08-03 04:51:21,0,47.28,1876
2020-08-03 04:51:31,5,47.51,1865
2020-08-03 04:51:41,2,47.24,1877
2020-08-03 04:51:51,4,47.31,1876
2020-08-03 04:52:01,10,47.31,1875
2020-08-03 04:52:11,5,47.3,1875
2020-08-03 04:52:21,4,47.29,1876
2020-08-03 04:52:31,2,47.3,1875
2020-08-03 04:52:41,0,47.31,1875
2020-08-03 04:52:51,0,47.29,1876
2020-08-03 04:53:01,0,47.26,1876
2020-08-03 04:53:11,0,47.28,1876
2020-08-03 04:53:21,0,47.31,1876
2020-08-03 04:53:31,5,47.28,1876
2020-08-03 04:53:41,0,47.28,1877
2020-08-03 04:53:51,4,47.27,1876
2020-08-03 04:54:01,4,47.27,1876
2020-08-03 04:54:11,5,47.29,1876
2020-08-03 04:54:21,4,47.27,1877
2020-08-03 04:54:31,0,47.27,1877
2020-08-03 04:54:41,0,47.29,1876
2020-08-03 04:54:51,0,47.26,1877
2020-08-03 04:55:01,0,47.25,1877
2020-08-03 04:55:11,5,47.26,1877
2020-08-03 04:55:21,2,47.29,1876
2020-08-03 04:55:31,2,47.28,1876
2020-08-03 04:55:41,0,47.28,1876
2020-08-03 04:55:51,0,47.28,1876
2020-08-03 04:56:01,0,47.3,1876
2020-08-03 04:56:11,0,47.29,1876
2020-08-03 04:56:21,7,47.28,1876
2020-08-03 04:56:31,4,47.27,1876
2020-08-03 04:56:41,0,47.56,1865
2020-08-03 04:56:51,2,47.34,1875
2020-08-03 04:57:01,4,47.29,1875
2020-08-03 04:57:11,0,47.32,1875
2020-08-03 04:57:21,4,47.32,1875
2020-08-03 04:57:31,2,47.36,1874
2020-08-03 04:57:41,4,47.34,1875
2020-08-03 04:57:51,0,47.35,1874
2020-08-03 04:58:01,0,47.39,1873
2020-08-03 04:58:11,0,47.37,1873
2020-08-03 04:58:21,0,47.36,1873
2020-08-03 04:58:31,0,47.35,1874
2020-08-03 04:58:41,0,47.35,1874
2020-08-03 04:58:51,4,47.35,1874
2020-08-03 04:59:01,0,47.31,1875
2020-08-03 04:59:11,0,47.33,1874
2020-08-03 04:59:21,0,47.41,1871
2020-08-03 04:59:31,13,47.75,1858
2020-08-03 04:59:42,0,48.07,1847
2020-08-03 04:59:52,0,48.13,1845
2020-08-03 05:00:01,2,48.22,1841
2020-08-03 05:00:11,5,48.28,1840
2020-08-03 05:00:22,2,48.42,1834
2020-08-03 05:00:31,16,48.63,1827
2020-08-03 05:00:42,2,48.71,1825
2020-08-03 05:00:52,7,48.74,1823
2020-08-03 05:01:01,4,48.78,1821
2020-08-03 05:01:11,0,48.8,1821
2020-08-03 05:01:21,0,48.83,1820
2020-08-03 05:01:31,0,48.84,1820
2020-08-03 05:01:41,0,48.82,1820
2020-08-03 05:01:51,0,48.83,1820
2020-08-03 05:02:01,0,49.17,1809
2020-08-03 05:02:11,4,48.77,1824
2020-08-03 05:02:21,0,48.73,1825
2020-08-03 05:02:31,0,48.72,1825
2020-08-03 05:02:41,0,48.74,1825
2020-08-03 05:02:51,0,48.71,1825
2020-08-03 05:03:01,0,48.71,1826
2020-08-03 05:03:11,0,48.71,1825
2020-08-03 05:03:21,0,48.71,1825
2020-08-03 05:03:31,0,48.71,1825
2020-08-03 05:03:41,0,48.7,1826
2020-08-03 05:03:51,2,48.71,1826
2020-08-03 05:04:01,0,48.71,1825
2020-08-03 05:04:11,0,48.71,1826
2020-08-03 05:04:21,2,48.7,1825
2020-08-03 05:04:31,0,48.7,1826
2020-08-03 05:04:41,0,48.69,1826
2020-08-03 05:04:51,5,48.69,1826
2020-08-03 05:05:01,4,48.69,1826
2020-08-03 05:05:11,0,48.68,1826
2020-08-03 05:05:21,2,48.72,1825
2020-08-03 05:05:31,8,48.71,1826
2020-08-03 05:05:41,0,48.7,1826
2020-08-03 05:05:51,4,48.69,1826
2020-08-03 05:06:01,11,48.7,1826
2020-08-03 05:06:11,0,48.96,1816
2020-08-03 05:06:31,0,48.91,1818
2020-08-03 05:06:41,0,48.91,1818
2020-08-03 05:06:51,4,48.91,1819
2020-08-03 05:07:01,7,48.91,1819
2020-08-03 05:07:11,2,48.9,1818
2020-08-03 05:07:21,5,48.92,1818
2020-08-03 05:07:31,0,49.03,1814
2020-08-03 05:07:41,8,49.02,1815
2020-08-03 05:07:51,0,49.06,1814
2020-08-03 05:08:01,0,49.08,1813
2020-08-03 05:08:11,0,48.82,1822
2020-08-03 05:08:21,0,48.79,1822
2020-08-03 05:08:31,7,48.8,1822
2020-08-03 05:08:41,0,48.81,1822
2020-08-03 05:08:51,0,48.78,1823
2020-08-03 05:09:01,0,48.76,1823
2020-08-03 05:09:11,0,48.77,1823
2020-08-03 05:09:21,0,48.82,1822
2020-08-03 05:09:31,4,48.79,1823
2020-08-03 05:09:41,0,48.77,1823
2020-08-03 05:09:51,0,48.81,1822
2020-08-03 05:10:01,2,48.81,1822
2020-08-03 05:10:11,4,48.79,1822
2020-08-03 05:10:21,0,48.81,1822
2020-08-03 05:10:31,4,48.81,1822
2020-08-03 05:10:41,4,48.83,1821
2020-08-03 05:10:51,5,48.81,1822
2020-08-03 05:11:01,0,48.8,1822
2020-08-03 05:11:11,2,48.8,1822
2020-08-03 05:11:21,0,48.82,1822
2020-08-03 05:11:31,0,48.8,1822
